type,Latitude,Longitude,country,Country,,Type
earthquake,-16.1219,-74.5791,Peru,Peru,,Earthquake
earthquake,-15.8106,-74.4447,Peru,Peru,,Earthquake
earthquake,-3.8887,-76.6968,Peru,Peru,,Earthquake
earthquake,-15.9192,-74.5392,Peru,Peru,,Earthquake
earthquake,-15.9595,-72.6028,Peru,Peru,,Earthquake
earthquake,-14.3528,-76.474,Peru,Peru,,Earthquake
earthquake,-16.1071,-75.0833,Peru,Peru,,Earthquake
tsunami,-16.6,-72.7,PERU,Peru,,Tsunami
tsunami,-17.3,-70.8,PERU,Peru,,Tsunami
tsunami,-9,-79,PERU,Peru,,Tsunami
tsunami,-17.2,-72.9,PERU,Peru,,Tsunami
tsunami,-12.3,-77.7,PERU,Peru,,Tsunami
tsunami,-15.5,-75,PERU,Peru,,Tsunami
tsunami,-17.88,-70.94,PERU,Peru,,Tsunami
tsunami,-13.5,-76.5,PERU,Peru,,Tsunami
tsunami,-11.996,-77.198,PERU,Peru,,Tsunami
tsunami,-12.08,-77,PERU,Peru,,Tsunami
tsunami,-12,-77,PERU,Peru,,Tsunami
tsunami,-12.1,-77.1,PERU,Peru,,Tsunami
tsunami,-12.3,-77.3,PERU,Peru,,Tsunami
tsunami,-17,-72.5,PERU,Peru,,Tsunami
tsunami,-12.1,-77.1,PERU,Peru,,Tsunami
tsunami,-12.1,-77.1,PERU,Peru,,Tsunami
tsunami,-12.1,-77.1,PERU,Peru,,Tsunami
tsunami,-12.1,-77.1,PERU,Peru,,Tsunami
tsunami,-12,-77.1,PERU,Peru,,Tsunami
tsunami,-13,-77,PERU,Peru,,Tsunami
tsunami,-16.4,-71.5,PERU,Peru,,Tsunami
tsunami,-16.5,-73,PERU,Peru,,Tsunami
tsunami,-17,-72,PERU,Peru,,Tsunami
tsunami,-12,-76.6,PERU,Peru,,Tsunami
tsunami,-16.6,-73.3,PERU,Peru,,Tsunami
tsunami,-12.07,-77.15,PERU,Peru,,Tsunami
tsunami,-13.65,-76.4,PERU,Peru,,Tsunami
tsunami,-17,-74,PERU,Peru,,Tsunami
tsunami,-14,-78,PERU,Peru,,Tsunami
tsunami,-18,-71,PERU,Peru,,Tsunami
tsunami,-12,-77,PERU,Peru,,Tsunami
tsunami,-12,-77.5,PERU,Peru,,Tsunami
tsunami,-10.6,-79.8,PERU,Peru,,Tsunami
tsunami,-4,-81.5,PERU,Peru,,Tsunami
tsunami,-14,-76.25,PERU,Peru,,Tsunami
tsunami,-5.5,-79,PERU,Peru,,Tsunami
tsunami,-13,-69.5,PERU,Peru,,Tsunami
tsunami,-10.748,-78.638,PERU,Peru,,Tsunami
tsunami,-10.385,-78.022,PERU,Peru,,Tsunami
tsunami,-15.75,-72.75,PERU,Peru,,Tsunami
tsunami,-3.4,-80.6,PERU,Peru,,Tsunami
tsunami,-14.25,-77.75,PERU,Peru,,Tsunami
tsunami,-15,-76,PERU,Peru,,Tsunami
tsunami,-10.5,-77,PERU,Peru,,Tsunami
tsunami,-13,-69.6,PERU,Peru,,Tsunami
tsunami,-6.8,-80.7,PERU,Peru,,Tsunami
tsunami,-14.993,-75.675,PERU,Peru,,Tsunami
tsunami,-12.27,-77.79,PERU,Peru,,Tsunami
tsunami,-9.2,-78.8,PERU,Peru,,Tsunami
tsunami,-16.265,-73.641,PERU,Peru,,Tsunami
tsunami,-9.593,-79.587,PERU,Peru,,Tsunami
tsunami,-13.386,-76.603,PERU,Peru,,Tsunami
tsunami,-12,-77,PERU,Peru,,Tsunami
tsunami,-16.6,-71.6,PERU,Peru,,Tsunami
tsunami,-5.3,-80.5,PERU,Peru,,Tsunami
tsunami,-12.3,-77.6,PERU,Peru,,Tsunami
tsunami,-16.5,-72,PERU,Peru,,Tsunami
tsunami,-9.282,-77.645,PERU,Peru,,Tsunami
tsunami,-11.8,-77.8,PERU,Peru,,Tsunami
tsunami,-17.2,-72.3,PERU,Peru,,Tsunami
tsunami,-11.116,-76.5,PERU,Peru,,Tsunami
tsunami,-18.251,-71.01,PERU,Peru,,Tsunami
tsunami,-15.776,-74.744,PERU,Peru,,Tsunami
volcano,-15.42,-72.33,Peru,Peru,,Volcano
volcano,-16.191,-71.53,Peru,Peru,,Volcano
volcano,-15.83,-72.13,Peru,Peru,,Volcano
volcano,-16.608,-70.85,Peru,Peru,,Volcano
volcano,-14.176,-71.351,Peru,Peru,,Volcano
volcano,-15.787,-71.857,Peru,Peru,,Volcano
volcano,-17.026,-70.372,Peru,Peru,,Volcano
volcano,-17.184,-70.196,Peru,Peru,,Volcano
earthquake,12.7442,124.767,PHILIPPINES,Philippines,,Earthquake
earthquake,8.1856,126.612,PHILIPPINES,Philippines,,Earthquake
earthquake,9.4367,119.732,PHILIPPINES,Philippines,,Earthquake
earthquake,10.8748,125.29,PHILIPPINES,Philippines,,Earthquake
earthquake,8.7286,125.71,PHILIPPINES,Philippines,,Earthquake
earthquake,8.6991,125.544,PHILIPPINES,Philippines,,Earthquake
earthquake,8.5458,126.497,PHILIPPINES,Philippines,,Earthquake
earthquake,8.5597,126.617,PHILIPPINES,Philippines,,Earthquake
earthquake,8.3044,126.566,PHILIPPINES,Philippines,,Earthquake
earthquake,8.4261,126.521,PHILIPPINES,Philippines,,Earthquake
earthquake,8.3335,126.583,PHILIPPINES,Philippines,,Earthquake
earthquake,8.0495,126.606,PHILIPPINES,Philippines,,Earthquake
earthquake,8.5324,126.505,PHILIPPINES,Philippines,,Earthquake
earthquake,8.5266,126.449,PHILIPPINES,Philippines,,Earthquake
earthquake,5.5872,125.051,PHILIPPINES,Philippines,,Earthquake
earthquake,11.4641,125.922,PHILIPPINES,Philippines,,Earthquake
earthquake,7.4373,126.299,PHILIPPINES,Philippines,,Earthquake
tsunami,13.6,123.2,PHILIPPINES,Philippines,,Tsunami
tsunami,13.1,121.6,PHILIPPINES,Philippines,,Tsunami
tsunami,17,121,PHILIPPINES,Philippines,,Tsunami
tsunami,13,121,PHILIPPINES,Philippines,,Tsunami
tsunami,18.4,121.6,PHILIPPINES,Philippines,,Tsunami
tsunami,14.002,120.993,PHILIPPINES,Philippines,,Tsunami
tsunami,14.002,120.993,PHILIPPINES,Philippines,,Tsunami
tsunami,14.5,120.5,PHILIPPINES,Philippines,,Tsunami
tsunami,14.4,121,PHILIPPINES,Philippines,,Tsunami
tsunami,15.8,121.7,PHILIPPINES,Philippines,,Tsunami
tsunami,14.6,120.98,PHILIPPINES,Philippines,,Tsunami
tsunami,14.55,120.9,PHILIPPINES,Philippines,,Tsunami
tsunami,14.5,121,PHILIPPINES,Philippines,,Tsunami
tsunami,13.25,123.5,PHILIPPINES,Philippines,,Tsunami
tsunami,14,120.5,PHILIPPINES,Philippines,,Tsunami
tsunami,14.55,120.9,PHILIPPINES,Philippines,,Tsunami
tsunami,14.55,120.9,PHILIPPINES,Philippines,,Tsunami
tsunami,14.25,121.25,PHILIPPINES,Philippines,,Tsunami
tsunami,12.9,123.9,PHILIPPINES,Philippines,,Tsunami
tsunami,14.5,121,PHILIPPINES,Philippines,,Tsunami
tsunami,12.5,123.5,PHILIPPINES,Philippines,,Tsunami
tsunami,8,126,PHILIPPINES,Philippines,,Tsunami
tsunami,9,125.5,PHILIPPINES,Philippines,,Tsunami
tsunami,18,119.5,PHILIPPINES,Philippines,,Tsunami
tsunami,11,123.5,PHILIPPINES,Philippines,,Tsunami
tsunami,16,119,PHILIPPINES,Philippines,,Tsunami
tsunami,9,123.25,PHILIPPINES,Philippines,,Tsunami
tsunami,10.2,124.1,PHILIPPINES,Philippines,,Tsunami
tsunami,8,127,PHILIPPINES,Philippines,,Tsunami
tsunami,6,125,PHILIPPINES,Philippines,,Tsunami
tsunami,9,126,PHILIPPINES,Philippines,,Tsunami
tsunami,7.5,123.5,PHILIPPINES,Philippines,,Tsunami
tsunami,14,121.6,PHILIPPINES,Philippines,,Tsunami
tsunami,13.5,121,PHILIPPINES,Philippines,,Tsunami
tsunami,10.7,122.6,PHILIPPINES,Philippines,,Tsunami
tsunami,16,121.85,PHILIPPINES,Philippines,,Tsunami
tsunami,9.203,124.67299999999999,PHILIPPINES,Philippines,,Tsunami
tsunami,14.002,120.993,PHILIPPINES,Philippines,,Tsunami
tsunami,5.5,123,PHILIPPINES,Philippines,,Tsunami
tsunami,6,122,PHILIPPINES,Philippines,,Tsunami
tsunami,17,121.5,PHILIPPINES,Philippines,,Tsunami
tsunami,9.3,122.7,PHILIPPINES,Philippines,,Tsunami
tsunami,13.5,121.25,PHILIPPINES,Philippines,,Tsunami
tsunami,16,118,PHILIPPINES,Philippines,,Tsunami
tsunami,6.5,126.5,PHILIPPINES,Philippines,,Tsunami
tsunami,9.3,125,PHILIPPINES,Philippines,,Tsunami
tsunami,6.5,124,PHILIPPINES,Philippines,,Tsunami
tsunami,9.5,127.25,PHILIPPINES,Philippines,,Tsunami
tsunami,14.5,121.5,PHILIPPINES,Philippines,,Tsunami
tsunami,17.5,119,PHILIPPINES,Philippines,,Tsunami
tsunami,8.5,127,PHILIPPINES,Philippines,,Tsunami
tsunami,12.4,120.9,PHILIPPINES,Philippines,,Tsunami
tsunami,12.2,122.1,PHILIPPINES,Philippines,,Tsunami
tsunami,8.5,126.5,PHILIPPINES,Philippines,,Tsunami
tsunami,12.77,124.05,PHILIPPINES,Philippines,,Tsunami
tsunami,17,121.63,PHILIPPINES,Philippines,,Tsunami
tsunami,10.5,122,PHILIPPINES,Philippines,,Tsunami
tsunami,7,124,PHILIPPINES,Philippines,,Tsunami
tsunami,13,125,PHILIPPINES,Philippines,,Tsunami
tsunami,14.002,120.993,PHILIPPINES,Philippines,,Tsunami
tsunami,7,126,PHILIPPINES,Philippines,,Tsunami
tsunami,12.047,125.92,PHILIPPINES,Philippines,,Tsunami
tsunami,12.059000000000001,125.58,PHILIPPINES,Philippines,,Tsunami
tsunami,18.605999999999998,121.01299999999999,PHILIPPINES,Philippines,,Tsunami
tsunami,8.249,122.40299999999999,PHILIPPINES,Philippines,,Tsunami
tsunami,6.0329999999999995,124.249,PHILIPPINES,Philippines,,Tsunami
tsunami,7.191,126.762,PHILIPPINES,Philippines,,Tsunami
tsunami,18.230999999999998,120.86,PHILIPPINES,Philippines,,Tsunami
tsunami,6.5,126.6,PHILIPPINES,Philippines,,Tsunami
tsunami,20.6,122,PHILIPPINES,Philippines,,Tsunami
tsunami,15.78,121.71,PHILIPPINES,Philippines,,Tsunami
tsunami,6.8,126.7,PHILIPPINES,Philippines,,Tsunami
tsunami,12.54,125.993,PHILIPPINES,Philippines,,Tsunami
tsunami,16.5,122.2,PHILIPPINES,Philippines,,Tsunami
tsunami,13.525,121.06700000000001,PHILIPPINES,Philippines,,Tsunami
tsunami,6.292000000000001,124.09,PHILIPPINES,Philippines,,Tsunami
tsunami,13.752,124.35799999999999,PHILIPPINES,Philippines,,Tsunami
tsunami,14.002,120.993,PHILIPPINES,Philippines,,Tsunami
tsunami,19.077,122.20200000000001,PHILIPPINES,Philippines,,Tsunami
tsunami,13.4,122.8,PHILIPPINES,Philippines,,Tsunami
tsunami,16,119.5,PHILIPPINES,Philippines,,Tsunami
tsunami,6.9,125.8,PHILIPPINES,Philippines,,Tsunami
tsunami,9.755,124.694,PHILIPPINES,Philippines,,Tsunami
tsunami,6,122,PHILIPPINES,Philippines,,Tsunami
tsunami,12,126,PHILIPPINES,Philippines,,Tsunami
tsunami,10.811,126.63799999999999,PHILIPPINES,Philippines,,Tsunami
tsunami,5.504,125.066,PHILIPPINES,Philippines,,Tsunami
volcano,17.32,121.1,Philippines,Philippines,,Volcano
volcano,6.989,125.269,Philippines,Philippines,,Volcano
volcano,15.2,120.742,Philippines,Philippines,,Volcano
volcano,19.523,121.94,Philippines,Philippines,,Volcano
volcano,5.4,125.375,Philippines,Philippines,,Volcano
volcano,14.07,121.48,Philippines,Philippines,,Volcano
volcano,11.523,124.535,Philippines,Philippines,,Volcano
volcano,12.769,124.056,Philippines,Philippines,,Volcano
volcano,10.285,125.218,Philippines,Philippines,,Volcano
volcano,18.222,122.123,Philippines,Philippines,,Volcano
volcano,9.203,124.673,Philippines,Philippines,,Volcano
volcano,18.83,121.86,Philippines,Philippines,,Volcano
volcano,9.25,123.17,Philippines,Philippines,,Volcano
volcano,13.658,123.38,Philippines,Philippines,,Volcano
volcano,10.412,123.132,Philippines,Philippines,,Volcano
volcano,14.42,121.27,Philippines,Philippines,,Volcano
volcano,7.382,126.047,Philippines,Philippines,,Volcano
volcano,10.882,124.888,Philippines,Philippines,,Volcano
volcano,10.65,123.25,Philippines,Philippines,,Volcano
volcano,14.527,120.482,Philippines,Philippines,,Volcano
volcano,6.37,125.07,Philippines,Philippines,,Volcano
volcano,14.72,120.4,Philippines,Philippines,,Volcano
volcano,15.13,120.35,Philippines,Philippines,,Volcano
volcano,13.05,123.958,Philippines,Philippines,,Volcano
volcano,14.12,121.3,Philippines,Philippines,,Volcano
volcano,10.77,123.23,Philippines,Philippines,,Volcano
volcano,14.002,120.993,Philippines,Philippines,,Volcano
tsunami,38.4,-28.1,PORTUGAL,Portugal,,Tsunami
tsunami,38.4,-27.1,PORTUGAL,Portugal,,Tsunami
tsunami,38.5,-28.1,PORTUGAL,Portugal,,Tsunami
tsunami,38.733000000000004,-27.066,PORTUGAL,Portugal,,Tsunami
tsunami,40.4,-8.7,PORTUGAL,Portugal,,Tsunami
tsunami,38.7,-9.1,PORTUGAL,Portugal,,Tsunami
tsunami,34.5,-13,PORTUGAL,Portugal,,Tsunami
tsunami,38.65,-28.08,PORTUGAL,Portugal,,Tsunami
tsunami,37.2,-7.6,PORTUGAL,Portugal,,Tsunami
tsunami,37.783,-25.5,PORTUGAL,Portugal,,Tsunami
tsunami,38.7,-9.1,PORTUGAL,Portugal,,Tsunami
tsunami,37,-10,PORTUGAL,Portugal,,Tsunami
tsunami,39,-28,PORTUGAL,Portugal,,Tsunami
tsunami,38.5,-28,PORTUGAL,Portugal,,Tsunami
tsunami,38.7,-28.2,PORTUGAL,Portugal,,Tsunami
tsunami,38.4,-27.1,PORTUGAL,Portugal,,Tsunami
tsunami,37.973,-28.59,PORTUGAL,Portugal,,Tsunami
tsunami,36.016999999999996,-10.95,PORTUGAL,Portugal,,Tsunami
tsunami,38.7,-9.2,PORTUGAL,Portugal,,Tsunami
tsunami,37,-10,PORTUGAL,Portugal,,Tsunami
tsunami,37,-10,PORTUGAL,Portugal,,Tsunami
tsunami,37.053000000000004,-24.427,PORTUGAL,Portugal,,Tsunami
tsunami,38.727,-27.75,PORTUGAL,Portugal,,Tsunami
tsunami,36,-10.5,PORTUGAL,Portugal,,Tsunami
tsunami,36,-10,PORTUGAL,Portugal,,Tsunami
tsunami,36,-10.83,PORTUGAL,Portugal,,Tsunami
volcano,37.77,-25.47,Portugal,Portugal,,Volcano
volcano,39.699,-31.111,Portugal,Portugal,,Volcano
volcano,38.6,-28.73,Portugal,Portugal,,Volcano
volcano,39.462,-31.216,Portugal,Portugal,,Volcano
volcano,37.77,-25.32,Portugal,Portugal,,Volcano
volcano,39.02,-27.97,Portugal,Portugal,,Volcano
volcano,32.73,-16.97,Portugal,Portugal,,Volcano
volcano,38.47,-28.4,Portugal,Portugal,,Volcano
volcano,37.78,-25.67,Portugal,Portugal,,Volcano
volcano,37.87,-25.78,Portugal,Portugal,,Volcano
volcano,38.73,-27.32,Portugal,Portugal,,Volcano
tsunami,51.5,157,RUSSIA,Russia,,Tsunami
tsunami,51.1,158,RUSSIA,Russia,,Tsunami
tsunami,50.9,155.5,RUSSIA,Russia,,Tsunami
tsunami,53,158.5,RUSSIA,Russia,,Tsunami
tsunami,47,152,RUSSIA,Russia,,Tsunami
tsunami,55,166,RUSSIA,Russia,,Tsunami
tsunami,56,163,RUSSIA,Russia,,Tsunami
tsunami,52,158,RUSSIA,Russia,,Tsunami
tsunami,54,162,RUSSIA,Russia,,Tsunami
tsunami,45.3,151.2,RUSSIA,Russia,,Tsunami
tsunami,43.3,147.5,RUSSIA,Russia,,Tsunami
tsunami,44.5,151.5,RUSSIA,Russia,,Tsunami
tsunami,56.5,163,RUSSIA,Russia,,Tsunami
tsunami,52,159,RUSSIA,Russia,,Tsunami
tsunami,52,159,RUSSIA,Russia,,Tsunami
tsunami,45.5,151.5,RUSSIA,Russia,,Tsunami
tsunami,49.12,154.50799999999998,RUSSIA,Russia,,Tsunami
tsunami,55.978,160.58700000000002,RUSSIA,Russia,,Tsunami
tsunami,58,165,RUSSIA,Russia,,Tsunami
tsunami,48.092,153.2,RUSSIA,Russia,,Tsunami
tsunami,50,156.5,RUSSIA,Russia,,Tsunami
tsunami,45.53,151.11,RUSSIA,Russia,,Tsunami
tsunami,47.159,153.876,RUSSIA,Russia,,Tsunami
tsunami,43.586000000000006,146.701,RUSSIA,Russia,,Tsunami
tsunami,44.7,148.7,RUSSIA,Russia,,Tsunami
tsunami,44.426,149.27200000000002,RUSSIA,Russia,,Tsunami
tsunami,43.2,147.9,RUSSIA,Russia,,Tsunami
tsunami,44.3,149,RUSSIA,Russia,,Tsunami
tsunami,44.2,148.8,RUSSIA,Russia,,Tsunami
tsunami,48.6,156.1,RUSSIA,Russia,,Tsunami
tsunami,54.6,163.5,RUSSIA,Russia,,Tsunami
tsunami,55.663000000000004,160.039,RUSSIA,Russia,,Tsunami
tsunami,49.178999999999995,142.436,RUSSIA,Russia,,Tsunami
tsunami,56,162.5,RUSSIA,Russia,,Tsunami
tsunami,44.772,150.563,RUSSIA,Russia,,Tsunami
tsunami,44.772,149.798,RUSSIA,Russia,,Tsunami
tsunami,52.5,159.5,RUSSIA,Russia,,Tsunami
tsunami,44.53,148.54,RUSSIA,Russia,,Tsunami
tsunami,55.2,164,RUSSIA,Russia,,Tsunami
tsunami,54,161,RUSSIA,Russia,,Tsunami
tsunami,56.5,162.5,RUSSIA,Russia,,Tsunami
tsunami,52.755,160.05700000000002,RUSSIA,Russia,,Tsunami
tsunami,54.05,159.43,RUSSIA,Russia,,Tsunami
tsunami,54.841,162.035,RUSSIA,Russia,,Tsunami
tsunami,46.4,141.1,RUSSIA,Russia,,Tsunami
tsunami,43.905,147.916,RUSSIA,Russia,,Tsunami
tsunami,44.026,149.002,RUSSIA,Russia,,Tsunami
tsunami,43.84,39.34,RUSSIA,Russia,,Tsunami
tsunami,55.867,161.287,RUSSIA,Russia,,Tsunami
tsunami,46.3,140.9,RUSSIA,Russia,,Tsunami
tsunami,44.5,37.5,RUSSIA,Russia,,Tsunami
tsunami,51.934,158.64700000000002,RUSSIA,Russia,,Tsunami
tsunami,45.533,151.02100000000002,RUSSIA,Russia,,Tsunami
tsunami,48.268,154.328,RUSSIA,Russia,,Tsunami
tsunami,44.117,148.192,RUSSIA,Russia,,Tsunami
tsunami,43.53,146.753,RUSSIA,Russia,,Tsunami
tsunami,44.915,149.123,RUSSIA,Russia,,Tsunami
tsunami,43.023999999999994,147.734,RUSSIA,Russia,,Tsunami
tsunami,43.2,146.7,RUSSIA,Russia,,Tsunami
tsunami,46.4,141.1,RUSSIA,Russia,,Tsunami
tsunami,46.7,141.4,RUSSIA,Russia,,Tsunami
tsunami,56.193999999999996,163.46,RUSSIA,Russia,,Tsunami
tsunami,54.841,162.035,RUSSIA,Russia,,Tsunami
tsunami,44.663000000000004,149.3,RUSSIA,Russia,,Tsunami
tsunami,52.629,142.827,RUSSIA,Russia,,Tsunami
tsunami,43.773,147.321,RUSSIA,Russia,,Tsunami
tsunami,51.218,157.829,RUSSIA,Russia,,Tsunami
tsunami,44.244,148.862,RUSSIA,Russia,,Tsunami
tsunami,44.931999999999995,148.439,RUSSIA,Russia,,Tsunami
tsunami,44.208999999999996,148.971,RUSSIA,Russia,,Tsunami
tsunami,43.3,146.4,RUSSIA,Russia,,Tsunami
tsunami,50.5,156.6,RUSSIA,Russia,,Tsunami
tsunami,56,163.3,RUSSIA,Russia,,Tsunami
tsunami,46.5,141.2,RUSSIA,Russia,,Tsunami
tsunami,57.7,163.6,RUSSIA,Russia,,Tsunami
tsunami,43.6,147.9,RUSSIA,Russia,,Tsunami
tsunami,44.75,37,RUSSIA,Russia,,Tsunami
tsunami,44.14,149.029,RUSSIA,Russia,,Tsunami
tsunami,46.592,153.266,RUSSIA,Russia,,Tsunami
tsunami,46.243,154.524,RUSSIA,Russia,,Tsunami
tsunami,47.11600000000001,141.798,RUSSIA,Russia,,Tsunami
tsunami,43,47.1,RUSSIA,Russia,,Tsunami
tsunami,43.2,146.6,RUSSIA,Russia,,Tsunami
tsunami,46.857,155.154,RUSSIA,Russia,,Tsunami
tsunami,46.221000000000004,150.78799999999998,RUSSIA,Russia,,Tsunami
tsunami,54.443000000000005,168.857,RUSSIA,Russia,,Tsunami
tsunami,45.22,36.72,RUSSIA,Russia,,Tsunami
tsunami,45.12,36.7,RUSSIA,Russia,,Tsunami
tsunami,50.56,131.47,RUSSIA,Russia,,Tsunami
tsunami,48.986000000000004,157.69299999999998,RUSSIA,Russia,,Tsunami
volcano,53.98,159.45,Russia,Russia,,Volcano
volcano,50.861,155.565,Russia,Russia,,Volcano
volcano,56.656,159.647,Russia,Russia,,Volcano
volcano,56.32,158.83,Russia,Russia,,Volcano
volcano,52.355,157.827,Russia,Russia,,Volcano
volcano,53.256,158.836,Russia,Russia,,Volcano
volcano,52.433,98.303,Russia,Russia,,Volcano
volcano,53.905,158.07,Russia,Russia,,Volcano
volcano,52.802,158.24,Russia,Russia,,Volcano
volcano,57.88,160.53,Russia,Russia,,Volcano
volcano,55.972,160.595,Russia,Russia,,Volcano
volcano,52.9,157.78,Russia,Russia,,Volcano
volcano,55.88,157.78,Russia,Russia,,Volcano
volcano,54.32,160.02,Russia,Russia,,Volcano
volcano,56.483,157.917,Russia,Russia,,Volcano
volcano,55.55,157.47,Russia,Russia,,Volcano
volcano,50.324,155.461,Russia,Russia,,Volcano
volcano,46.532,150.871,Russia,Russia,,Volcano
volcano,51.452,156.978,Russia,Russia,,Volcano
volcano,53.637,158.922,Russia,Russia,,Volcano
volcano,50.686,156.014,Russia,Russia,,Volcano
volcano,43.351,42.442,Russia,Russia,,Volcano
volcano,57.55,160.53,Russia,Russia,,Volcano
volcano,54.974,160.703,Russia,Russia,,Volcano
volcano,52.559,158.03,Russia,Russia,,Volcano
volcano,58.4,161.08,Russia,Russia,,Volcano
volcano,58.08,160.77,Russia,Russia,,Volcano
volcano,52.713,99.021,Russia,Russia,,Volcano
volcano,54.049,159.443,Russia,Russia,,Volcano
volcano,57.1,159.93,Russia,Russia,,Volcano
volcano,56.4,158.85,Russia,Russia,,Volcano
volcano,51.65,157.35,Russia,Russia,,Volcano
volcano,47.35,152.475,Russia,Russia,,Volcano
volcano,49.12,154.508,Russia,Russia,,Volcano
volcano,52.062,157.711,Russia,Russia,,Volcano
volcano,54.489,160.251,Russia,Russia,,Volcano
volcano,56.056,160.642,Russia,Russia,,Volcano
volcano,46.042,150.083,Russia,Russia,,Volcano
volcano,51.356,156.753,Russia,Russia,,Volcano
volcano,53.83,158.05,Russia,Russia,,Volcano
volcano,54.596,160.27,Russia,Russia,,Volcano
volcano,51.844,157.572,Russia,Russia,,Volcano
volcano,51.45,157.12,Russia,Russia,,Volcano
volcano,57.306,159.827,Russia,Russia,,Volcano
volcano,54.135,159.674,Russia,Russia,,Volcano
volcano,46.815,151.786,Russia,Russia,,Volcano
volcano,52.449,158.196,Russia,Russia,,Volcano
volcano,57.97,160.65,Russia,Russia,,Volcano
volcano,52.02,157.53,Russia,Russia,,Volcano
volcano,52.543,157.339,Russia,Russia,,Volcano
volcano,52.146,157.322,Russia,Russia,,Volcano
volcano,52.221,157.435,Russia,Russia,,Volcano
volcano,56.85,159.8,Russia,Russia,,Volcano
volcano,47.77,153.02,Russia,Russia,,Volcano
volcano,48.092,153.2,Russia,Russia,,Volcano
volcano,58.28,160.87,Russia,Russia,,Volcano
volcano,56.653,161.36,Russia,Russia,,Volcano
volcano,58.02,160.8,Russia,Russia,,Volcano
volcano,49.35,154.7,Russia,Russia,,Volcano
volcano,57.406,160.108,Russia,Russia,,Volcano
volcano,55.832,160.326,Russia,Russia,,Volcano
volcano,51.5,102.5,Russia,Russia,,Volcano
volcano,57.32,159.967,Russia,Russia,,Volcano
volcano,55.758,160.527,Russia,Russia,,Volcano
volcano,56.28,117.77,Russia,Russia,,Volcano
volcano,56.08,158.38,Russia,Russia,,Volcano
volcano,47.12,152.25,Russia,Russia,,Volcano
volcano,56.113,160.509,Russia,Russia,,Volcano
volcano,54.5,159.97,Russia,Russia,,Volcano
volcano,50.55,155.97,Russia,Russia,,Volcano
volcano,52.7,158.28,Russia,Russia,,Volcano
volcano,52.43,157.93,Russia,Russia,,Volcano
volcano,53.75,113.25,Russia,Russia,,Volcano
volcano,58.374,160.631,Russia,Russia,,Volcano
volcano,55.064,160.765,Russia,Russia,,Volcano
volcano,51.533,156.629,Russia,Russia,,Volcano
volcano,56.88,159.95,Russia,Russia,,Volcano
volcano,53.905,158.385,Russia,Russia,,Volcano
volcano,55.862,160.603,Russia,Russia,,Volcano
tsunami,-13.612,-172.525,SAMOA,Samoa,,Tsunami
tsunami,-13.612,-172.525,SAMOA,Samoa,,Tsunami
tsunami,-13.612,-172.525,SAMOA,Samoa,,Tsunami
tsunami,-13.612,-172.525,SAMOA,Samoa,,Tsunami
tsunami,-13.612,-172.525,SAMOA,Samoa,,Tsunami
tsunami,-13.612,-172.525,SAMOA,Samoa,,Tsunami
tsunami,-13.612,-172.525,SAMOA,Samoa,,Tsunami
tsunami,-13.612,-172.525,SAMOA,Samoa,,Tsunami
tsunami,-15.5,-173,SAMOA,Samoa,,Tsunami
tsunami,-15.199,-173.529,SAMOA,Samoa,,Tsunami
tsunami,-16.696,-172.095,SAMOA,Samoa,,Tsunami
tsunami,-16.265,-172.467,SAMOA,Samoa,,Tsunami
tsunami,-14.96,-173.085,SAMOA,Samoa,,Tsunami
tsunami,-16.592,-172.033,SAMOA,Samoa,,Tsunami
tsunami,-15.489,-172.095,SAMOA,Samoa,,Tsunami
volcano,-13.612,-172.525,Samoa,Samoa,,Volcano
volcano,-13.935,-171.72,Samoa,Samoa,,Volcano
volcano,18.37,41.63,Saudi Arabia,Saudi Arabia,,Volcano
volcano,26.58,40.2,Saudi Arabia,Saudi Arabia,,Volcano
volcano,25,39.92,Saudi Arabia,Saudi Arabia,,Volcano
volcano,22.8,41.38,Saudi Arabia,Saudi Arabia,,Volcano
volcano,25.17,37.75,Saudi Arabia,Saudi Arabia,,Volcano
volcano,23.08,39.78,Saudi Arabia,Saudi Arabia,,Volcano
volcano,27.08,37.25,Saudi Arabia,Saudi Arabia,,Volcano
volcano,17.05,42.83,Saudi Arabia,Saudi Arabia,,Volcano
tsunami,-10.28,166.23,SOLOMON ISLANDS,Solomon Islands,,Tsunami
tsunami,-9.02,157.95,SOLOMON ISLANDS,Solomon Islands,,Tsunami
tsunami,-9.43,159.95,SOLOMON ISLANDS,Solomon Islands,,Tsunami
tsunami,-10.061,159.215,SOLOMON ISLANDS,Solomon Islands,,Tsunami
tsunami,-9.849,160.614,SOLOMON ISLANDS,Solomon Islands,,Tsunami
tsunami,-8.57,160.72,SOLOMON ISLANDS,Solomon Islands,,Tsunami
tsunami,-10,159.5,SOLOMON ISLANDS,Solomon Islands,,Tsunami
tsunami,-9.674,159.519,SOLOMON ISLANDS,Solomon Islands,,Tsunami
tsunami,-11.139,165.503,SOLOMON ISLANDS,Solomon Islands,,Tsunami
tsunami,-10.343,160.88299999999998,SOLOMON ISLANDS,Solomon Islands,,Tsunami
tsunami,-7.5,156,SOLOMON ISLANDS,Solomon Islands,,Tsunami
tsunami,-11.907,166.731,SOLOMON ISLANDS,Solomon Islands,,Tsunami
tsunami,-9.295,159.234,SOLOMON ISLANDS,Solomon Islands,,Tsunami
